viewer_uid,age,sex,age_class
10138450,40,male,2
10739091,26,male,1
10676322,27,male,1
10512965,38,female,2
10500613,28,female,1
10255556,50,male,3
10558667,26,male,1
10137784,49,male,3
10102567,34,male,2
10087419,26,male,1
10158801,49,female,3
10421021,39,female,2
10852572,34,male,2
10404277,35,male,2
10023295,32,female,2
10092156,29,male,1
10170014,29,male,1
10428408,49,female,3
10026371,38,female,2
10140415,39,male,2
10199390,40,male,2
10041236,32,male,2
10193964,39,male,2
10129751,23,male,1
10380990,34,male,2
10293357,35,male,2
10093414,38,male,2
10291189,47,male,3
10041482,23,female,1
10136935,34,male,2
10150047,38,male,2
10345111,31,male,2
10087010,34,female,2
10057454,24,female,1
10689732,33,female,2
10179973,52,male,3
10920553,39,female,2
10738555,28,male,1
10941225,40,female,2
10514473,27,male,1
10194235,20,female,0
10050963,29,female,1
10016201,37,male,2
10657994,22,male,1
10046597,37,female,2
11015530,34,female,2
10082111,46,male,3
10078565,37,female,2
10043932,27,female,1
10102258,24,male,1
10201596,54,male,3
10159033,51,male,3
10183453,47,female,3
10907224,36,male,2
10155526,38,male,2
10506585,37,female,2
10099622,44,female,3
10080978,49,male,3
10230018,46,male,3
10101532,35,male,2
10086562,26,female,1
10020896,34,female,2
10099460,37,female,2
10040256,21,female,1
10023882,43,female,3
10203220,42,male,3
10068000,29,female,1
10349352,18,female,0
10311192,48,male,3
10339884,37,female,2
10038613,41,male,3
10145654,47,male,3
10101743,46,female,3
10232498,25,female,1
10650709,27,male,1
10063709,30,male,1
10703208,31,female,2
10007343,30,female,1
10415122,21,male,1
10828888,34,male,2
11092751,20,female,0
10474594,44,male,3
10185306,25,male,1
10739421,35,male,2
10073281,29,male,1
10214991,28,male,1
10510378,23,male,1
10583951,34,male,2
10251203,25,female,1
11115903,21,male,1
10689034,31,male,2
10084743,41,male,3
10003929,27,male,1
10008235,39,female,2
10682307,32,female,2
10266621,21,male,1
10083879,23,female,1
10828837,33,male,2
10070179,37,female,2
11027572,41,male,3
10089787,40,male,2
10096574,24,female,1
10273831,30,female,1
10202138,38,male,2
10010351,35,female,2
10136381,37,male,2
10016472,26,female,1
10611751,54,male,3
10591438,32,female,2
10627643,41,female,3
10106880,39,male,2
10514797,48,male,3
10071264,30,female,1
10069878,33,female,2
10213573,25,male,1
10906928,31,female,2
10039407,47,female,3
10400379,39,male,2
10033169,44,male,3
10541423,26,female,1
10738045,31,female,2
10205981,45,male,3
10061026,37,male,2
10504235,48,male,3
10092452,33,female,2
10040466,24,female,1
10077952,33,male,2
10120697,22,female,1
10013296,43,female,3
10080186,32,male,2
10397019,21,female,1
10978403,40,male,2
10020063,31,female,2
10031866,30,female,1
10270970,25,female,1
10227823,54,male,3
10081988,38,female,2
10030831,31,female,2
10505385,33,female,2
10176021,20,female,0
10049008,26,male,1
10893490,24,male,1
10131162,49,male,3
10862220,37,male,2
10009188,36,female,2
10380299,26,female,1
10365141,22,male,1
10364464,28,female,1
10062461,40,male,2
10612715,20,female,0
10192526,52,male,3
10954450,46,male,3
10291561,29,male,1
10251785,47,female,3
10076857,36,male,2
10047103,35,male,2
11083421,30,male,1
10384381,33,male,2
10290905,37,female,2
10083308,24,female,1
10079961,31,female,2
10058553,23,female,1
10032112,36,female,2
10509089,38,female,2
10345035,41,male,3
10019758,28,female,1
10076867,45,male,3
10019128,50,female,3
10051556,31,male,2
10828823,22,male,1
10624349,44,female,3
11093957,34,male,2
10006169,24,male,1
10171456,30,male,1
10177860,49,male,3
10415988,21,male,1
10375008,36,female,2
10225888,40,male,2
10234880,36,female,2
10381258,29,female,1
10177729,40,male,2
10224714,34,male,2
10043633,43,male,3
10041972,29,female,1
10036327,41,male,3
10394841,24,female,1
10038467,28,female,1
10236932,30,female,1
10204056,49,male,3
10212625,32,male,2
10070309,41,male,3
10190338,42,male,3
10082897,44,male,3
10003774,40,male,2
10172388,49,male,3
10663488,37,male,2
10034028,35,female,2
10142157,29,male,1
10088834,24,female,1
10061630,29,female,1
10002828,34,female,2
10836257,40,male,2
10066396,29,male,1
10020843,39,female,2
10151061,33,female,2
10036237,23,female,1
10198130,16,female,0
10759942,23,female,1
10063441,33,male,2
10668316,25,male,1
10592015,22,female,1
10362535,26,female,1
10586209,36,male,2
10067947,27,female,1
10078317,25,female,1
10280853,36,male,2
10657281,34,female,2
10580422,46,female,3
10067665,25,female,1
10075176,21,female,1
10258360,48,female,3
10004230,40,female,2
10434517,46,female,3
10105627,28,female,1
10047359,22,female,1
10674066,32,female,2
10041487,25,male,1
10087225,31,female,2
10076531,23,male,1
10651501,41,female,3
10069051,42,female,3
10654320,22,male,1
10112227,46,female,3
10065908,34,male,2
10350118,37,female,2
10591690,46,female,3
10847857,40,female,2
10496460,47,male,3
10162606,46,male,3
10255290,21,female,1
10025769,29,female,1
10654836,24,female,1
10434141,25,female,1
10000517,52,male,3
10191008,49,male,3
10162350,25,male,1
10027394,46,female,3
10041539,39,male,2
10679015,22,female,1
10001436,32,female,2
10175104,41,female,3
10051375,40,female,2
10201650,45,male,3
10232715,37,female,2
10095315,41,female,3
10157180,47,female,3
10553849,34,female,2
10037350,27,female,1
10168076,40,male,2
10127839,24,male,1
10100634,24,male,1
10025077,38,female,2
10843527,40,female,2
10053993,22,female,1
10048990,21,female,1
10392935,43,female,3
10090307,24,female,1
10244787,41,female,3
10275736,51,male,3
10005247,45,male,3
10005397,39,male,2
10023138,39,female,2
10086266,49,male,3
10022705,26,male,1
10189756,23,male,1
10353999,47,female,3
10169238,33,male,2
10082096,33,male,2
10059279,26,female,1
10582574,21,male,1
10210123,33,male,2
10119248,29,female,1
10418044,46,male,3
10406378,21,female,1
10022789,32,female,2
10636637,36,female,2
10108409,31,male,2
10868083,29,male,1
10220829,22,female,1
10064555,23,female,1
10026437,50,male,3
10581310,33,female,2
10676380,33,male,2
10713321,41,male,3
10045169,37,female,2
10416988,27,male,1
10028076,27,female,1
10049469,41,female,3
10185436,34,male,2
10164349,32,female,2
10028596,49,male,3
10013904,35,female,2
10374082,20,male,0
10037171,36,female,2
10542149,32,male,2
10798024,33,female,2
11115056,30,female,1
10025055,36,male,2
10802595,41,male,3
10229305,39,male,2
10765904,21,female,1
10327044,43,male,3
10732169,33,male,2
10193912,34,male,2
10741982,33,female,2
11077372,13,female,0
10172255,44,male,3
10109439,44,male,3
10196713,53,female,3
10041280,27,female,1
10146937,39,male,2
10188890,39,male,2
10053425,38,male,2
10148141,31,male,2
10939136,28,male,1
10152203,52,female,3
10162406,50,male,3
10834191,25,male,1
11115128,28,male,1
10131957,47,female,3
10573298,47,male,3
10032587,37,male,2
10733067,23,male,1
10097452,40,female,2
10561965,28,male,1
11084593,24,female,1
10039766,26,female,1
10286553,23,male,1
11110898,28,male,1
10929710,29,female,1
10028609,34,male,2
10043086,40,female,2
10654562,49,female,3
10876263,36,male,2
10764056,33,female,2
10325602,41,male,3
10005840,21,female,1
10330744,50,female,3
10237824,23,female,1
10649331,51,male,3
10865287,28,male,1
10323547,42,male,3
10033797,30,female,1
10011032,50,female,3
10563967,38,male,2
10058320,31,female,2
10048722,21,female,1
10262766,38,male,2
10107440,34,female,2
10836478,35,male,2
11080941,34,male,2
10771130,29,male,1
10394665,24,female,1
10565386,34,male,2
10099787,22,female,1
10211793,22,male,1
10054146,40,female,2
10591865,33,female,2
10303128,32,female,2
10076041,29,female,1
10152214,36,male,2
10393941,45,female,3
10663878,19,female,0
10106195,44,male,3
10856271,35,male,2
10134069,47,male,3
10251631,31,female,2
10057471,35,male,2
10072979,35,male,2
10066474,40,female,2
10009159,39,female,2
10052247,29,female,1
11107059,11,female,0
10062007,20,female,0
10130769,47,male,3
10374706,28,female,1
10032902,40,male,2
10370443,31,female,2
10148809,43,male,3
10071325,31,female,2
10183565,49,male,3
10070973,34,male,2
10584805,48,female,3
10008244,32,female,2
10732754,21,female,1
10130001,50,male,3
10668737,27,male,1
10070113,26,female,1
10110657,24,female,1
10004790,23,female,1
10125721,44,male,3
10356391,43,female,3
10238002,43,female,3
10209703,34,male,2
10459609,39,male,2
10056428,20,female,0
10067687,23,female,1
10143188,52,male,3
10057134,40,male,2
10837133,26,male,1
10834005,34,female,2
10243229,51,male,3
10049232,30,female,1
10675832,25,female,1
10090161,43,female,3
10380729,26,female,1
10161594,24,male,1
10908962,23,male,1
10014559,24,male,1
10313034,53,male,3
10677332,25,male,1
10084273,23,male,1
10047828,32,male,2
10094760,34,female,2
10121704,54,male,3
10850849,29,female,1
10578584,54,male,3
10099285,23,female,1
10347471,24,male,1
10380089,50,male,3
10765419,33,male,2
10169201,35,male,2
10306784,49,male,3
10273549,23,male,1
10042673,34,female,2
10089372,27,male,1
10475057,54,female,3
10727270,21,male,1
10164436,32,male,2
10468781,42,female,3
10164607,46,male,3
10161313,53,male,3
10744794,24,female,1
10121606,38,male,2
10023443,33,female,2
10161743,34,male,2
10010643,19,female,0
10074838,40,female,2
10002688,34,female,2
10418682,44,female,3
10047668,24,female,1
10085699,20,female,0
10022435,24,female,1
10058977,24,female,1
10268515,40,male,2
10082866,31,female,2
10735173,27,female,1
10363741,37,male,2
10002280,33,male,2
10447376,22,female,1
10044400,24,male,1
10357140,23,female,1
10834106,30,male,1
10025605,26,male,1
10072536,50,male,3
10157143,47,male,3
10165087,47,female,3
10034786,39,female,2
10180741,40,male,2
10705963,38,female,2
10759029,39,female,2
10657056,45,male,3
10149369,40,male,2
10034167,38,male,2
10052037,54,female,3
10138385,53,male,3
10038736,26,female,1
10668723,44,female,3
10000991,43,male,3
10779247,33,female,2
10777575,34,male,2
10395384,44,male,3
10623917,39,male,2
10744301,39,male,2
10085881,24,female,1
10025887,20,female,0
10680053,28,female,1
10860212,18,female,0
11079814,53,male,3
10929375,23,female,1
11037733,53,female,3
10739036,38,male,2
10679376,23,female,1
10411027,48,male,3
10118225,28,male,1
10380540,30,female,1
10168203,35,male,2
10071186,24,female,1
10768923,20,male,0
10373781,36,male,2
10646036,31,female,2
10005777,34,male,2
10595688,37,male,2
10154378,50,male,3
10192671,42,male,3
10031836,27,male,1
10202298,52,male,3
10067432,35,male,2
10621398,40,male,2
10109914,28,female,1
10026472,21,female,1
10025852,23,female,1
10062075,22,female,1
10004761,34,female,2
10029667,25,female,1
10894670,40,female,2
10036250,34,male,2
10080094,36,male,2
10689296,31,female,2
10900143,25,male,1
10256615,46,male,3
10783975,40,female,2
10655504,34,female,2
10141764,41,male,3
10580235,21,female,1
10065299,31,female,2
10663582,41,female,3
10038809,24,female,1
10063589,31,female,2
10630247,42,male,3
10677798,27,male,1
10801597,32,female,2
10125232,41,male,3
10055218,37,male,2
10145397,50,male,3
10004610,38,male,2
10816424,35,male,2
10064268,30,female,1
10073199,48,female,3
10058849,37,male,2
10378209,18,female,0
10035530,38,female,2
10234035,46,male,3
10057557,32,female,2
10208408,24,male,1
10729588,19,male,0
10038433,40,female,2
10418972,31,female,2
10178834,45,male,3
10379433,22,female,1
10634816,40,female,2
10112184,49,male,3
10078088,24,male,1
10055727,30,female,1
10024792,36,male,2
10039983,39,male,2
10134660,34,male,2
10737664,23,female,1
10014408,25,female,1
10209754,50,male,3
10387604,22,female,1
10241577,49,female,3
10566110,41,male,3
10046640,45,female,3
10057758,31,female,2
10026228,40,male,2
10040959,46,female,3
10162587,24,female,1
10168174,39,male,2
10025309,37,male,2
10183222,50,male,3
11125125,26,male,1
10012759,33,female,2
11037389,54,male,3
10065481,29,female,1
10142400,40,female,2
10025360,48,male,3
10178162,38,male,2
10198022,44,male,3
10057505,28,male,1
10024835,40,female,2
10059152,33,female,2
10552978,24,female,1
10027211,30,female,1
10850241,53,female,3
10063166,23,male,1
10052620,40,male,2
10805376,33,female,2
10861134,36,male,2
10846537,30,male,1
10678208,30,male,1
10885733,48,female,3
10290097,28,male,1
10012723,32,female,2
10310937,20,female,0
10064912,32,female,2
10021264,25,female,1
10167233,51,female,3
10413387,51,female,3
10127382,41,male,3
10019053,34,female,2
10651700,54,female,3
10046241,24,female,1
10012130,26,female,1
10021469,29,female,1
10793951,42,male,3
11063719,23,female,1
10344982,29,male,1
10124594,46,male,3
10000125,36,male,2
10741342,38,female,2
10582655,39,female,2
10475317,37,female,2
10077004,38,female,2
10034275,32,female,2
10024997,27,female,1
10185410,53,male,3
10553696,27,male,1
10071420,29,male,1
10413192,34,male,2
10495867,34,female,2
10364340,28,male,1
10118613,26,male,1
10055158,28,female,1
10832909,41,male,3
10468766,53,male,3
10334037,40,male,2
10027359,41,female,3
10561969,29,male,1
10080460,29,female,1
10828864,21,male,1
10011775,35,female,2
10194399,52,male,3
11127013,28,female,1
10543194,31,female,2
10781853,21,male,1
10402355,24,female,1
10050121,36,female,2
10006941,36,female,2
10270628,29,female,1
10037025,31,male,2
10084613,54,female,3
11036354,48,female,3
10085224,31,female,2
10305878,32,female,2
10894033,24,male,1
10452736,37,female,2
10050728,42,male,3
10918379,34,male,2
10500561,26,female,1
10061440,21,female,1
10919441,41,male,3
10208401,22,male,1
10195017,35,male,2
10063634,53,male,3
10825718,35,female,2
10083553,33,female,2
10487696,33,male,2
10429238,37,female,2
10201468,46,male,3
10768288,23,male,1
10041717,28,female,1
10040970,39,male,2
10644353,28,female,1
10017752,36,female,2
10729089,24,female,1
10045823,27,male,1
10050393,24,female,1
10178396,47,male,3
10430473,26,female,1
10278466,36,male,2
10021103,32,female,2
10191962,46,male,3
10053853,21,female,1
10111281,22,female,1
10839733,21,male,1
10003928,33,male,2
10147947,31,female,2
10225373,26,male,1
10489028,29,male,1
10084749,29,female,1
10364148,38,female,2
10242027,54,female,3
10299742,42,male,3
10104807,45,male,3
10365263,54,male,3
10082086,43,male,3
10272790,44,male,3
10812454,38,male,2
10054602,45,female,3
10011480,34,female,2
10997110,24,female,1
10839044,31,male,2
10074703,21,female,1
10107558,38,male,2
10108811,52,male,3
10125798,40,male,2
10063508,28,female,1
10198660,30,male,1
10591784,47,male,3
10154007,46,male,3
10796148,23,male,1
10908275,21,male,1
10145381,53,male,3
10014403,37,female,2
10016416,29,female,1
10145350,40,male,2
10083204,32,female,2
10134502,46,male,3
10185858,54,male,3
10215400,46,male,3
10067241,27,female,1
10106522,24,male,1
10497722,24,female,1
10226828,49,female,3
10309447,23,female,1
10052092,34,male,2
10131202,41,male,3
10531552,28,female,1
10058632,41,male,3
10076823,27,male,1
10187614,47,male,3
10141112,53,female,3
10024361,39,female,2
10021547,47,female,3
10646371,50,female,3
10152487,38,male,2
10163323,35,male,2
10107854,32,female,2
10944440,47,male,3
10023346,31,female,2
10774832,28,female,1
10351105,26,female,1
10236346,24,female,1
10007177,39,male,2
10769810,29,female,1
10081231,54,male,3
10002653,51,female,3
10831410,27,female,1
10735717,35,female,2
10926197,38,female,2
10121997,37,male,2
10296500,36,female,2
10212313,37,female,2
10010497,30,female,1
10444449,27,male,1
10096677,26,female,1
10213603,18,female,0
10140818,39,male,2
10107880,34,male,2
11095181,36,female,2
10479876,19,female,0
10150109,34,male,2
10508193,25,female,1
10105582,36,male,2
11111273,35,female,2
10508040,32,male,2
10133826,48,female,3
10792175,25,male,1
10050718,24,female,1
10789514,21,female,1
10145205,23,male,1
10681987,50,male,3
10344191,29,male,1
10045795,24,female,1
10632734,21,male,1
10273967,38,female,2
10267087,45,male,3
10090013,30,female,1
10822622,37,male,2
10086202,34,male,2
10730645,22,male,1
10097091,33,female,2
10145672,28,male,1
10581635,30,male,1
10835905,25,male,1
10042261,26,female,1
10086332,36,female,2
10025080,25,female,1
10130281,41,male,3
10380861,38,female,2
10139917,43,male,3
10017436,23,male,1
10057580,25,female,1
10473716,35,male,2
10916902,28,male,1
10154246,43,female,3
10015452,24,female,1
10410570,19,female,0
10209067,48,male,3
10270137,40,male,2
10233268,22,male,1
10395165,42,female,3
10910941,20,male,0
11111285,34,female,2
10553513,32,male,2
10381513,38,male,2
10032449,23,female,1
10368508,40,female,2
10658838,41,female,3
10165690,45,female,3
10591723,28,male,1
10380409,39,male,2
11045424,20,female,0
10413536,48,male,3
10012966,37,female,2
10807823,36,male,2
10737568,40,female,2
10059073,29,female,1
10154693,41,male,3
10427531,37,male,2
10855406,34,female,2
10169146,48,male,3
10663108,24,female,1
10166969,36,male,2
10095343,35,female,2
10025138,32,female,2
10505702,32,female,2
10234052,47,male,3
10450213,52,female,3
10651996,43,male,3
10021713,27,female,1
10013911,20,male,0
10094669,37,male,2
10838037,26,male,1
10478156,35,female,2
10840033,35,male,2
10285944,36,male,2
10017621,28,female,1
10031572,31,female,2
10951842,24,male,1
10021398,48,male,3
10055318,24,female,1
10142450,41,female,3
10067226,54,male,3
10054584,23,female,1
10424501,21,female,1
10041574,36,male,2
10128422,40,male,2
10008955,37,male,2
11046227,45,male,3
10164672,54,male,3
10069273,36,female,2
10239812,40,male,2
10744039,34,male,2
10211853,26,male,1
10015617,45,female,3
10557728,27,male,1
10726312,41,female,3
10058076,24,female,1
10070106,31,male,2
10657511,28,female,1
10617081,24,female,1
